71,426,965
42,168,771
594,850,965
375,866,978
31,257,817
541,687,903
222,460,880
379,497,645
71,923,984
6,168,978
582,583,729
400,534,721
32,142,529
236,939,987
578,909,987
55,125,147
392,592,819
130,327,918
84,178,463
191,529,683
207,242,372
336,263,589
42,233,760
381,792,949
195,444,634
737,707,907
33,305,932
279,388,432
240,360,429
515,730,884
60,234,641
166,820,916
79,191,654
320,594,801
49,310,377
587,780,829
268,743,937
87,182,235
220,327,384
295,727,775
254,636,852
554,838,937
130,320,626
382,760,855
686,873,985
77,598,896
242,463,713
138,389,481
357,648,749
224,322,412
54,184,600
269,639,764
324,615,854
224,912,992
146,295,479
525,556,710
488,843,978
544,639,908
174,598,843
374,483,617
391,627,786
402,563,861
105,847,969
189,448,491
242,333,604
500,673,906
440,458,613
370,488,584
483,669,904
211,797,916
380,558,670
12,68,836
324,497,745
112,289,613
195,502,577
166,351,394
221,483,704
277,953,994
482,771,922
251,680,880
256,963,998
110,242,240
323,714,894
407,658,790
207,883,958
180,288,642
102,335,846
682,690,863
280,802,962
434,926,990
27,305,977
345,460,615
142,428,646
35,148,839
331,622,880
342,510,585
204,533,644
462,559,596
99,240,334
179,556,801
