90,288,967
452,579,796
148,274,459
602,855,983
523,631,941
254,527,901
40,367,232
592,608,822
535,782,908
652,891,972
701,809,965
266,489,941
126,469,916
61,348,438
74,140,455
573,651,988
308,585,958
356,531,720
538,544,951
72,361,789
291,322,605
67,274,867
55,378,619
178,760,826
397,548,746
245,427,490
574,636,930
410,677,820
615,751,852
586,802,937
168,435,621
71,395,774
612,770,978
565,709,933
215,625,728
120,418,550
6,443,497
553,824,990
519,731,904
93,436,409
504,792,942
557,704,981
7,399,533
638,676,937
0,508,496
259,409,949
50,193,576
256,486,614
210,654,987
397,465,616
622,768,988
682,767,965
213,318,689
508,757,862
74,404,998
354,603,817
133,340,464
455,621,939
202,388,782
573,598,835
141,554,749
334,410,396
413,914,979
42,287,536
191,680,808
568,707,878
205,477,592
519,673,876
411,513,750
132,326,627
47,243,955
444,463,650
193,589,801
100,328,925
524,686,887
29,224,987
88,525,732
373,665,996
591,655,959
73,379,993
165,434,386
648,780,985
145,388,417
74,369,402
324,468,806
60,630,772
3,135,994
214,458,932
76,255,285
143,409,757
94,640,761
159,371,966
103,496,741
300,326,715
673,694,930
55,301,997
184,611,996
48,500,479
18,550,478
366,766,894
