10,220,750
227,716,783
5,195,961
767,667,960
42,375,706
517,706,923
40,145,195
544,644,816
496,738,840
744,743,937
268,675,809
72,636,832
36,179,430
252,671,769
9,248,520
869,720,963
73,488,586
48,159,173
51,403,694
465,716,885
38,469,665
5,158,838
789,776,968
221,649,828
541,697,828
467,764,895
4,383,964
218,562,747
85,404,511
516,661,757
418,620,794
626,721,937
435,757,901
18,340,704
550,791,914
126,510,602
27,418,733
25,427,918
2,60,637
2,106,888
480,717,843
76,318,479
0,59,906
337,514,555
250,336,445
16,233,576
5,268,878
13,205,586
587,668,783
12,363,915
936,848,994
139,428,602
477,759,862
40,258,404
46,418,856
2,92,653
33,296,488
117,629,815
102,293,402
853,762,969
385,709,863
280,494,564
340,661,758
120,526,641
377,658,855
418,722,806
547,736,780
815,765,976
1,138,875
11,230,786
4,196,923
394,607,741
27,361,828
664,768,875
292,703,798
175,525,680
293,663,772
300,618,737
0,31,911
7,175,867
193,470,512
301,646,766
301,690,841
179,523,643
749,732,924
778,707,929
2,44,573
533,798,921
101,286,321
34,310,718
753,799,983
1,83,812
28,151,240
721,825,943
745,742,960
153,290,319
812,861,975
739,794,932
899,865,978
35,477,752
