75,479,9
2,995,953
335,841,708
0,999,544
97,2,504
10,951,202
168,992,3
983,3,884
0,721,272
966,373,957
252,998,991
20,224,32
921,991,515
2,296,902
60,219,13
220,412,320
592,689,65
74,983,989
993,7,24
229,268,241
434,87,996
355,370,0
6,52,25
560,940,17
893,244,347
13,999,10
0,796,952
733,751,96
182,999,904
994,942,0
0,416,964
1,696,22
553,160,435
6,906,23
983,377,977
947,616,989
999,999,999
999,0,67
450,36,419
996,5,34
95,209,993
951,656,446
799,407,223
556,999,986
882,994,708
305,59,250
354,407,85
994,439,867
998,995,738
344,690,516
76,463,649
10,927,119
624,84,220
933,369,796
42,303,933
426,197,848
759,958,995
928,812,998
999,907,12
2,450,44
35,150,975
334,319,16
956,0,130
997,502,82
511,233,975
986,668,570
3,0,992
9,345,975
219,301,532
115,992,171
448,956,629
35,170,985
249,1,158
147,908,698
21,141,23
928,961,999
400,24,272
977,867,982
341,912,90
54,996,1
109,368,111
917,275,0
0,131,923
908,999,941
95,980,872
889,248,0
6,90,761
628,6,626
600,999,179
513,3,953
8,187,89
993,327,379
7,429,5
8,852,66
773,762,272
759,906,10
450,987,999
853,873,985
997,507,343
591,971,982
