214,682,845
376,479,796
195,794,913
239,324,717
190,674,922
138,783,934
152,592,728
238,765,924
490,629,832
324,711,863
227,381,762
418,605,833
216,450,862
23,87,641
247,421,525
342,497,715
291,570,856
375,572,659
63,601,762
111,880,981
308,553,868
32,870,989
14,126,987
184,324,632
258,536,569
122,304,670
99,917,987
121,550,761
327,607,793
18,75,922
356,599,837
65,128,510
308,575,796
104,811,957
20,48,802
375,888,984
364,739,943
37,641,883
389,535,758
218,500,727
209,339,540
150,540,731
342,538,901
4,13,551
106,881,976
458,846,957
69,917,991
12,46,760
224,906,961
58,154,537
120,709,958
256,556,674
386,675,839
86,161,743
196,249,408
62,118,638
344,625,897
42,956,998
3,28,968
44,110,578
311,613,750
119,229,566
364,606,651
285,729,822
189,350,540
200,244,551
327,501,715
190,922,995
307,576,723
385,714,908
357,505,676
182,275,320
202,294,585
121,640,906
237,923,991
262,474,518
39,73,505
7,70,946
149,286,658
161,345,680
148,796,955
419,592,844
432,704,903
10,57,881
232,589,797
36,147,757
153,878,985
470,941,993
256,534,753
284,448,563
98,228,331
99,156,234
26,107,694
146,266,464
94,518,857
413,642,838
376,697,877
151,384,586
173,414,773
120,353,750
