173,241,259
133,613,992
221,415,494
243,497,851
320,578,951
123,516,928
344,599,963
222,507,876
435,626,922
451,633,865
300,440,486
290,594,962
445,611,827
402,560,624
24,582,965
168,278,296
356,601,932
429,624,766
12,605,977
469,673,875
423,616,787
355,550,675
459,633,879
1,698,994
274,373,361
274,383,595
298,479,670
87,530,910
155,517,905
453,623,736
435,632,814
314,521,592
450,652,889
242,365,458
18,588,967
55,536,936
275,616,971
88,555,944
61,541,953
86,570,938
427,622,823
352,636,954
420,617,909
465,628,860
327,474,713
107,529,912
35,609,998
213,336,365
213,397,438
243,450,556
430,594,819
372,583,687
154,242,245
157,284,305
150,526,848
77,553,940
432,568,808
342,563,675
240,382,402
177,598,982
340,555,638
422,625,913
264,439,689
96,583,913
312,469,759
219,345,500
202,301,450
139,207,210
93,523,946
364,587,921
56,579,940
369,565,694
177,279,341
240,610,978
449,619,801
235,368,568
292,520,830
95,530,931
299,369,418
196,430,855
289,525,840
359,637,962
202,508,882
210,307,310
402,599,867
264,407,559
297,449,511
315,493,546
315,572,956
430,627,880
224,503,822
312,533,623
345,485,610
425,629,928
404,598,892
43,587,957
235,295,298
153,581,882
278,460,820
216,615,982
