1,549,977
84,421,880
194,540,995
228,416,774
161,260,301
427,550,635
450,548,583
551,671,915
37,501,927
346,406,487
301,579,994
223,428,800
266,480,768
179,429,810
360,517,562
382,500,553
576,629,730
213,342,672
184,442,789
562,651,694
5,500,955
44,477,919
291,559,991
540,646,941
16,497,943
256,446,765
170,436,814
114,458,873
43,501,894
248,412,696
494,613,950
596,665,938
394,600,697
34,510,932
535,633,833
180,414,806
189,298,341
71,457,886
461,608,977
234,460,746
50,476,921
50,463,927
123,196,244
272,447,739
275,344,452
0,646,992
143,222,261
532,637,923
57,491,906
202,312,345
159,394,784
82,427,878
404,502,546
155,202,249
537,659,926
397,612,979
359,525,583
335,591,990
478,636,974
297,419,451
47,526,895
213,359,688
355,561,987
295,440,717
579,662,945
407,526,561
579,646,737
68,494,894
521,639,699
135,428,809
536,647,760
478,642,932
536,640,926
244,294,361
406,623,989
271,339,486
597,638,848
340,387,443
126,381,841
452,623,952
77,499,875
139,459,854
227,343,639
252,294,453
0,522,972
317,376,440
36,459,891
583,669,805
135,447,841
201,304,531
15,520,952
613,678,885
575,670,907
201,281,409
278,303,358
186,256,297
432,659,978
613,679,849
538,648,914
10,505,954
