504,738,874
635,769,917
584,717,878
268,575,782
349,494,685
546,818,955
202,484,728
347,686,922
728,824,956
673,836,950
455,749,915
72,457,771
72,315,711
352,678,974
228,579,881
411,629,733
622,865,978
587,701,838
374,627,784
853,933,991
147,414,808
166,270,403
14,92,529
608,779,883
86,358,862
161,412,699
161,551,845
494,604,761
3,88,773
68,413,535
35,318,869
407,606,786
27,474,963
127,395,644
155,441,646
213,428,350
99,247,441
827,902,978
114,289,666
18,488,957
76,334,949
192,518,897
58,247,534
420,592,763
55,228,537
662,869,945
33,245,818
67,312,641
443,572,826
47,293,729
0,30,983
530,722,929
100,411,920
317,651,739
135,430,781
860,892,984
11,274,875
54,222,617
253,787,963
472,802,971
8,90,482
747,864,980
246,431,717
339,555,741
171,376,526
103,293,683
438,757,978
433,677,940
11,260,925
751,785,930
806,862,979
590,728,938
420,726,941
492,667,886
255,549,768
779,831,932
510,675,871
30,304,913
25,358,571
224,496,793
26,181,802
485,777,941
292,664,933
272,595,784
74,381,831
97,249,544
334,547,773
17,174,620
213,511,632
216,403,822
74,330,696
13,107,557
138,441,751
632,843,975
601,656,655
730,864,952
419,703,836
591,868,971
43,389,891
322,585,753
