243,717,776
70,320,456
93,250,694
362,884,954
123,741,766
63,573,639
37,23,665
497,752,914
74,220,755
422,825,896
67,366,622
480,740,908
72,369,569
659,815,965
63,207,859
68,142,787
41,414,444
99,484,455
73,286,350
74,628,658
48,67,692
90,295,702
183,629,661
395,737,897
702,822,976
461,853,965
66,194,848
68,290,503
479,778,944
385,805,924
319,808,899
59,225,423
178,634,691
94,383,725
84,285,777
291,800,901
26,20,611
576,692,876
116,375,822
263,710,775
908,812,994
347,799,909
74,473,474
52,129,708
110,380,733
19,7,638
311,790,890
31,26,676
59,106,753
274,750,810
76,489,586
277,654,738
183,593,588
334,774,855
185,830,850
51,109,722
368,807,932
40,456,536
98,652,686
200,805,837
464,797,937
610,782,959
122,279,737
809,791,972
305,731,797
55,264,393
305,766,868
333,605,769
16,5,720
200,785,817
74,472,548
71,342,762
382,720,832
54,106,823
71,491,532
410,782,899
423,803,925
63,181,799
273,781,883
312,854,911
157,464,564
778,777,971
21,27,704
806,856,989
316,686,784
57,342,653
89,726,704
124,565,529
86,328,630
63,122,728
506,767,919
55,446,617
122,756,794
68,220,837
53,144,618
91,422,520
55,234,563
106,315,543
343,814,873
137,430,514
