217,766,957
412,595,738
69,181,294
0,468,982
672,731,919
484,601,698
0,321,869
20,360,535
102,541,835
506,564,615
19,256,587
611,690,921
0,272,922
664,683,937
627,697,915
211,471,706
120,562,880
378,523,636
606,661,846
55,312,569
602,672,861
737,752,852
137,673,932
146,431,689
219,527,751
5,328,858
818,794,928
194,364,957
45,388,769
112,326,965
499,614,943
317,478,628
482,617,918
583,622,935
442,609,730
0,227,929
595,686,777
494,634,824
1,398,914
366,592,783
428,527,898
372,547,690
419,513,596
135,280,513
0,348,935
651,660,948
524,632,761
280,392,955
250,462,594
524,619,735
236,383,930
171,368,927
724,750,887
257,564,693
193,380,486
71,429,744
544,635,820
99,393,545
332,489,848
429,532,921
71,377,611
261,487,929
429,525,677
280,455,943
464,575,931
260,457,579
0,241,880
387,540,944
255,410,842
0,330,959
310,423,531
530,610,839
113,228,902
517,632,892
46,502,820
99,332,480
626,709,955
395,428,724
639,709,915
468,597,707
374,490,543
585,663,840
341,495,920
180,602,822
457,553,728
55,398,651
401,562,667
295,546,709
638,715,894
719,775,863
677,706,874
355,486,963
348,549,762
251,438,938
420,532,637
620,749,858
181,509,761
620,608,802
372,563,718
384,595,849
