410,646,923
303,449,549
180,568,939
205,575,928
33,360,793
197,496,679
185,476,660
375,606,911
104,507,971
221,588,790
404,666,929
31,383,803
311,605,927
114,535,969
424,527,712
20,308,757
30,444,991
159,551,960
472,634,833
336,389,461
243,387,545
244,335,471
279,326,413
394,614,838
181,278,465
283,540,670
275,634,957
440,524,645
108,508,964
87,441,732
44,554,895
143,398,718
500,598,723
229,343,497
170,501,946
392,651,902
136,488,932
449,539,729
253,429,518
487,646,851
1,281,950
88,473,973
438,625,748
55,406,809
305,569,887
432,547,751
95,516,742
44,448,762
298,540,877
4,369,937
209,563,759
21,590,948
51,348,738
263,595,937
2,288,911
442,676,918
332,489,798
166,558,939
388,431,558
126,404,749
430,579,809
177,464,717
484,669,871
491,596,711
116,410,734
59,289,675
188,589,949
430,537,747
397,616,859
265,343,449
194,396,545
202,337,482
357,556,812
497,684,897
12,425,891
124,354,609
40,423,881
319,415,564
3,244,899
20,353,803
5,242,834
463,580,796
129,373,577
256,564,874
358,616,849
114,510,967
240,469,646
0,116,962
109,519,950
11,430,921
284,430,585
181,555,774
82,431,963
178,377,643
372,524,796
249,608,954
416,621,861
113,529,971
138,517,945
369,661,939
