23,256,746
195,780,922
84,781,836
137,148,294
172,518,690
362,677,938
237,560,774
459,830,921
80,392,679
243,682,834
474,594,966
97,346,744
257,367,889
470,653,736
349,787,846
690,913,970
483,843,825
159,478,778
252,547,860
209,499,763
298,860,965
282,367,603
172,426,434
105,647,952
64,376,873
80,450,915
488,922,914
158,273,473
58,609,789
68,124,605
162,577,959
104,99,526
454,608,825
151,442,522
440,492,926
165,347,666
66,405,713
36,179,857
413,460,709
93,561,910
129,696,874
710,927,989
100,367,818
286,463,608
38,611,966
89,500,814
446,549,747
401,853,838
56,437,786
72,359,603
216,912,915
150,755,948
250,665,856
329,563,727
231,883,946
552,876,960
211,619,813
348,740,842
123,786,716
67,151,585
166,305,873
401,523,893
186,167,541
290,332,825
270,650,688
377,474,950
471,793,926
195,335,771
70,331,668
232,700,978
392,859,790
95,443,831
143,877,961
124,207,120
435,740,929
313,898,987
606,786,904
390,692,771
190,406,919
119,413,895
345,561,666
70,625,703
280,288,682
289,210,792
224,390,896
255,674,956
164,260,601
177,599,960
120,442,713
199,423,862
27,190,606
61,342,306
100,546,614
212,503,477
144,511,902
352,406,746
217,334,937
500,743,972
257,613,968
375,567,833
