360,754,822
178,909,973
133,941,988
63,82,770
326,475,561
203,900,967
17,27,757
288,361,626
191,878,958
336,785,886
237,287,555
328,512,561
36,46,824
21,25,835
356,740,824
332,852,921
235,192,488
223,850,925
167,306,538
108,967,993
397,615,735
374,597,679
328,649,690
67,964,995
151,921,976
318,655,738
387,664,751
229,238,538
223,221,572
159,213,762
246,910,970
297,403,472
133,935,984
33,32,776
195,399,471
192,939,981
215,274,718
368,606,663
177,305,454
218,306,707
262,904,960
252,335,516
274,860,929
245,370,511
390,755,832
90,969,995
236,577,603
321,879,954
230,867,938
392,523,583
155,144,593
172,316,708
116,911,979
307,524,610
85,971,995
256,174,403
128,934,981
311,228,535
22,990,999
159,931,979
76,89,613
198,890,962
301,832,923
141,909,963
13,9,805
112,115,775
351,816,908
140,955,992
314,765,840
299,390,498
334,622,707
193,338,600
132,176,697
381,819,916
360,815,907
364,573,607
206,903,966
34,31,805
25,29,764
111,937,986
305,853,925
320,819,903
276,783,881
265,857,942
72,965,995
278,838,924
147,153,658
349,489,533
221,860,943
209,865,943
319,836,917
126,941,985
296,731,836
208,407,508
298,379,430
257,323,704
254,756,845
251,629,717
367,504,577
295,494,589
