148,564,882
51,138,798
120,280,383
559,915,985
183,359,706
60,308,411
45,470,857
289,454,842
191,463,755
35,248,832
232,246,924
23,418,717
68,491,735
299,352,786
68,486,753
333,796,860
258,554,946
229,615,955
529,486,417
473,386,924
467,698,819
133,650,657
241,712,913
413,306,659
91,62,735
192,542,935
423,654,964
72,616,760
355,656,958
537,889,959
186,810,866
104,366,618
558,703,862
539,917,993
401,351,930
146,245,297
481,218,928
86,310,544
211,678,681
77,168,640
424,427,856
177,364,831
347,635,690
132,370,518
459,906,901
55,276,556
431,721,942
428,882,895
78,310,626
30,248,571
284,645,788
270,391,718
181,359,958
742,903,976
353,747,916
349,310,971
376,849,979
474,748,972
121,204,705
120,370,498
314,641,702
56,453,626
339,313,845
278,528,755
124,239,411
245,534,849
386,592,902
84,263,707
356,698,829
457,799,938
148,495,634
324,359,935
705,804,980
444,774,809
512,793,968
62,242,807
228,466,963
326,598,925
126,392,725
151,442,902
337,875,976
220,232,693
223,556,834
320,457,943
277,512,880
87,371,545
288,691,881
239,411,803
397,824,949
257,427,923
469,636,957
576,935,982
34,562,659
564,847,975
183,739,861
389,768,907
124,589,654
317,583,680
448,632,888
88,423,825
