19,531,953
589,729,814
595,777,910
262,447,676
354,723,924
295,458,680
169,728,956
163,668,942
87,301,758
149,698,951
554,719,799
51,608,954
324,459,521
191,386,702
298,488,554
354,469,573
346,453,528
595,801,913
484,622,689
345,512,580
538,694,760
5,430,964
5,71,750
0,18,656
258,418,632
55,212,725
175,352,688
553,753,906
602,771,880
8,87,730
334,750,942
605,777,893
527,748,891
248,421,598
179,358,713
329,751,937
555,761,906
159,383,743
146,350,709
566,790,920
183,379,685
324,479,540
540,745,871
56,650,961
39,204,774
554,690,742
308,478,624
240,410,688
87,258,707
617,796,893
428,740,919
557,792,925
301,463,519
502,645,693
1,32,647
545,677,752
31,628,970
2,354,958
3,51,755
625,764,863
17,562,964
63,663,968
11,91,700
318,480,540
503,648,700
611,747,870
38,182,733
335,480,565
420,580,645
325,729,936
106,306,738
317,450,584
584,686,764
3,47,703
565,777,916
303,729,928
366,487,544
553,721,787
33,172,742
602,738,868
239,426,636
578,798,912
502,673,741
83,245,700
309,731,937
306,446,573
269,425,618
489,789,937
265,448,658
256,731,945
348,744,935
12,520,964
0,3,686
234,401,664
381,501,554
404,569,646
607,757,875
424,569,625
487,774,928
276,428,636
