259,352,390
166,330,557
81,326,784
455,909,998
507,592,738
483,787,976
357,496,617
12,395,916
467,690,925
0,359,925
132,221,429
347,674,912
317,387,403
493,702,931
486,588,730
433,566,710
0,426,985
508,619,817
468,608,844
63,302,697
66,362,735
472,756,971
502,827,986
122,183,223
368,427,471
168,280,448
13,425,890
0,421,974
136,203,368
481,860,994
2,291,889
62,318,797
460,616,842
475,687,908
526,824,987
413,901,998
410,876,997
340,451,551
406,489,636
107,266,576
483,775,979
111,215,453
567,691,846
10,333,912
474,772,972
200,370,503
254,330,343
502,762,961
435,597,781
3,278,826
163,207,231
225,312,362
128,197,292
451,572,736
262,373,410
179,328,504
161,312,621
99,297,749
509,736,951
490,617,790
187,354,458
0,464,979
509,758,966
153,216,294
20,245,775
436,548,669
491,758,968
125,424,737
438,918,999
528,826,988
246,327,424
294,386,452
182,260,337
2,463,948
4,302,892
260,312,340
38,399,859
39,361,841
9,350,932
26,305,881
10,339,883
148,236,424
381,487,590
175,275,470
0,402,967
291,425,523
142,269,486
418,533,623
412,906,998
420,580,788
509,753,966
110,181,308
92,259,690
482,881,996
46,355,798
61,286,644
124,204,340
468,876,996
125,208,345
40,208,512
