125,330,833
384,539,605
367,503,689
339,427,651
336,529,943
283,430,697
68,288,783
37,210,735
32,265,885
563,639,919
22,254,860
151,344,772
583,727,850
525,643,879
284,438,663
20,193,791
167,427,876
552,647,786
188,361,782
384,541,647
167,370,849
525,641,777
543,582,932
166,337,805
328,452,701
248,431,790
340,441,584
508,634,695
304,439,489
374,472,535
478,650,731
489,637,779
140,364,848
358,493,659
116,332,858
499,608,681
549,653,844
566,714,877
469,619,666
338,463,655
181,371,770
414,494,616
86,315,812
249,427,825
318,417,670
336,558,617
4,146,835
13,203,830
581,690,879
93,301,806
180,401,842
206,376,460
543,639,711
440,627,950
452,549,938
0,47,783
263,354,705
8,143,781
333,465,717
1,113,800
2,119,821
345,431,679
261,471,802
17,223,864
219,366,764
355,482,513
466,662,708
396,578,958
365,451,689
484,585,673
2,130,819
461,598,899
295,495,746
140,435,979
501,622,897
74,313,858
553,661,865
491,686,919
205,332,718
366,480,637
484,623,922
400,589,952
149,367,858
150,364,848
571,657,866
525,661,827
220,422,818
0,78,833
317,494,783
345,488,949
199,328,738
237,399,796
118,352,849
273,437,653
519,676,818
544,653,729
523,572,609
425,528,575
253,475,578
454,530,606
