657,658,892
350,660,830
100,631,933
267,890,982
22,97,880
73,295,672
45,246,971
491,639,952
253,233,504
462,562,885
10,195,448
128,272,943
214,589,863
449,516,640
576,745,965
312,591,769
245,553,811
59,848,966
352,959,991
246,573,935
249,447,907
363,854,961
137,624,727
115,457,839
111,604,850
24,286,823
312,667,717
408,681,861
83,383,616
76,245,692
121,315,878
252,468,778
236,371,773
404,512,685
646,561,877
83,349,857
663,740,849
338,578,664
242,638,962
423,576,711
417,712,962
30,272,723
160,186,607
260,521,888
6,422,899
42,241,801
636,882,932
650,780,907
57,364,821
68,323,965
347,874,938
160,567,823
228,425,433
539,756,748
207,615,832
529,847,931
559,757,992
107,623,902
83,253,858
228,690,837
109,577,934
218,433,761
215,587,833
323,646,795
288,491,890
93,498,841
709,800,931
5,80,151
54,203,887
415,587,889
60,668,628
78,628,781
138,602,687
382,829,867
36,182,801
597,429,833
327,720,798
52,527,804
147,211,421
127,220,382
166,229,714
23,222,878
635,779,931
448,899,912
326,565,945
68,234,74
548,853,926
208,760,933
29,159,386
286,731,883
55,167,452
513,807,889
329,760,847
140,510,769
64,519,680
51,253,407
221,652,825
168,348,550
828,880,963
273,556,916
