1,372,994
127,289,664
496,644,793
80,364,919
435,590,622
365,523,596
347,518,591
423,803,931
2,330,994
186,391,757
0,323,998
479,803,916
540,648,809
151,296,679
136,426,898
89,391,930
496,736,869
12,339,966
286,478,546
579,771,892
433,596,662
374,553,669
490,705,854
34,338,955
0,318,999
481,703,849
489,736,873
520,660,814
480,607,736
163,307,539
64,148,258
77,169,287
87,187,282
0,322,999
184,354,434
117,377,912
63,376,908
1,319,993
309,468,552
483,864,949
457,869,952
82,379,935
538,733,873
471,780,903
429,591,673
517,645,801
130,399,870
119,210,326
478,659,795
441,613,742
100,424,916
496,658,819
21,380,972
516,747,884
240,427,479
513,756,892
45,364,939
436,577,648
63,145,292
146,451,884
109,384,903
13,372,986
510,782,906
2,346,995
91,341,917
13,365,971
101,230,477
144,382,882
111,312,823
26,354,961
109,296,821
94,196,277
433,573,703
438,577,676
29,373,969
431,898,965
124,225,387
40,413,959
52,128,222
399,560,652
130,272,361
113,313,792
8,401,975
108,343,865
88,409,926
535,645,765
222,405,756
527,765,890
479,662,815
333,527,579
153,308,563
11,364,987
517,683,826
522,797,914
475,867,950
502,735,882
479,757,877
12,373,980
418,563,697
130,275,367
